workerid,proliferate.condition,block_id,condition,item_id,response,rt,trial_num,verb,error,answer,response_correct,response_clean,response_type,response_num,discourse_type
493,condition1,3,yiwei_unclear,109,让,17321,38,yiwei,NA,NA,NA,other,other,0,unconstrained
493,condition1,4,yiwei_contrastive,1,认为,18808,41,yiwei,NA,NA,NA,other,non-belief,0,constrained
493,condition1,4,juede_contrastive,19,是,14752,42,juede,NA,NA,NA,other,other,0,constrained
493,condition1,4,juede_unclear,112,想,126496,43,juede,NA,NA,NA,other,non-belief,0,unconstrained
493,condition1,4,yiwei_contrastive,2,认为,14936,44,yiwei,NA,NA,NA,other,non-belief,0,constrained
493,condition1,4,juede_unclear,117,想,26257,45,juede,NA,NA,NA,other,desire,0,unconstrained
493,condition1,4,yiwei_unclear,103,认为,23432,46,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
493,condition1,4,yiwei_unclear,106,想,26399,47,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
493,condition1,4,juede_contrastive,18,认为,15007,49,juede,NA,NA,NA,other,non-belief,0,constrained
427,condition1,0,yiwei_unclear,110,想,71791,1,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
427,condition1,0,yiwei_contrastive,3,说,38776,2,yiwei,NA,NA,NA,other,non-say,0,constrained
427,condition1,0,juede_contrastive,11,感觉,38152,4,juede,NA,NA,NA,other,non-belief,0,constrained
427,condition1,0,yiwei_unclear,107,说,32868,5,yiwei,NA,NA,NA,other,non-say,0,unconstrained
427,condition1,0,yiwei_contrastive,5,说,39198,6,yiwei,NA,NA,NA,other,non-say,0,constrained
427,condition1,0,juede_unclear,114,觉得,46349,7,juede,NA,NA,NA,juede,non-belief,1,unconstrained
427,condition1,0,juede_contrastive,14,觉得,39106,8,juede,NA,NA,NA,juede,non-belief,1,constrained
427,condition1,0,juede_unclear,111,觉得,30306,10,juede,NA,NA,NA,juede,non-belief,1,unconstrained
427,condition1,1,yiwei_unclear,103,以为,49749,12,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
427,condition1,1,yiwei_unclear,106,表示,97581,13,yiwei,NA,NA,NA,other,non-say,0,unconstrained
427,condition1,1,juede_unclear,120,认为,46421,15,juede,NA,NA,NA,other,non-belief,0,unconstrained
427,condition1,1,juede_contrastive,12,认为,34839,16,juede,NA,NA,NA,other,non-belief,0,constrained
427,condition1,1,yiwei_contrastive,8,说,40711,17,yiwei,NA,NA,NA,other,non-say,0,constrained
427,condition1,1,yiwei_contrastive,10,以为,29408,18,yiwei,NA,NA,NA,yiwei,contra,1,constrained
427,condition1,1,juede_unclear,115,觉得,31906,19,juede,NA,NA,NA,juede,non-belief,1,unconstrained
427,condition1,1,juede_contrastive,18,以为,84910,20,juede,NA,NA,NA,yiwei,contra,0,constrained
427,condition1,2,juede_unclear,118,认为,28901,21,juede,NA,NA,NA,other,non-belief,0,unconstrained
427,condition1,2,yiwei_contrastive,6,以为,16835,23,yiwei,NA,NA,NA,yiwei,contra,1,constrained
427,condition1,2,juede_unclear,116,想,27220,24,juede,NA,NA,NA,other,non-belief,0,unconstrained
427,condition1,2,yiwei_unclear,102,说,31607,25,yiwei,NA,NA,NA,other,non-say,0,unconstrained
427,condition1,2,juede_contrastive,13,说,17037,26,juede,NA,NA,NA,other,non-say,0,constrained
427,condition1,2,yiwei_contrastive,2,以为,20938,27,yiwei,NA,NA,NA,yiwei,contra,1,constrained
427,condition1,2,yiwei_unclear,101,说,24495,29,yiwei,NA,NA,NA,other,non-say,0,unconstrained
427,condition1,2,juede_contrastive,16,觉得,32618,30,juede,NA,NA,NA,juede,non-belief,1,constrained
427,condition1,3,yiwei_contrastive,4,以为,40453,31,yiwei,NA,NA,NA,yiwei,contra,1,constrained
427,condition1,3,yiwei_contrastive,9,感觉,26871,32,yiwei,NA,NA,NA,other,non-belief,0,constrained
427,condition1,3,juede_contrastive,19,看着,64254,33,juede,NA,NA,NA,other,other,0,constrained
427,condition1,3,yiwei_unclear,105,以为,106372,34,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
427,condition1,3,yiwei_unclear,109,以为,30212,35,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
427,condition1,3,juede_contrastive,15,认为,35036,37,juede,NA,NA,NA,other,non-belief,0,constrained
427,condition1,3,juede_unclear,113,觉得,26121,39,juede,NA,NA,NA,juede,non-belief,1,unconstrained
427,condition1,3,juede_unclear,117,看,21093,40,juede,NA,NA,NA,other,non-other,0,unconstrained
427,condition1,4,juede_unclear,119,觉得,18141,41,juede,NA,NA,NA,juede,non-belief,1,unconstrained
427,condition1,4,yiwei_unclear,108,觉得,88875,42,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
427,condition1,4,juede_contrastive,17,认为,44364,43,juede,NA,NA,NA,other,non-belief,0,constrained
427,condition1,4,juede_contrastive,20,认为,22187,45,juede,NA,NA,NA,other,non-belief,0,constrained
427,condition1,4,yiwei_contrastive,1,以为,20299,46,yiwei,NA,NA,NA,yiwei,contra,1,constrained
427,condition1,4,yiwei_contrastive,7,以为,19645,48,yiwei,NA,NA,NA,yiwei,contra,1,constrained
427,condition1,4,yiwei_unclear,104,看到,27972,49,yiwei,NA,NA,NA,other,factive-other,0,unconstrained
427,condition1,4,juede_unclear,112,觉得,23167,50,juede,NA,NA,NA,juede,non-belief,1,unconstrained
446,condition1,0,yiwei_contrastive,6,这,25004,1,yiwei,NA,NA,NA,other,other,0,constrained
446,condition1,0,yiwei_unclear,109,弄,38548,2,yiwei,NA,NA,NA,other,other,0,unconstrained
446,condition1,0,yiwei_unclear,108,收养,29747,4,yiwei,NA,NA,NA,other,other,0,unconstrained
446,condition1,0,yiwei_contrastive,9,数,26920,5,yiwei,NA,NA,NA,other,verb,0,constrained
446,condition1,0,juede_contrastive,14,看,22215,6,juede,NA,NA,NA,other,non-other,0,constrained
446,condition1,0,juede_unclear,114,猜,17649,7,juede,NA,NA,NA,other,non-belief,0,unconstrained
446,condition1,0,juede_unclear,118,认为,22001,8,juede,NA,NA,NA,other,non-belief,0,unconstrained
446,condition1,0,juede_contrastive,16,干净,20652,10,juede,NA,NA,NA,other,other,0,constrained
446,condition1,1,juede_unclear,116,看到,22663,11,juede,NA,NA,NA,other,factive-other,0,unconstrained
446,condition1,1,juede_contrastive,20,选的,54072,12,juede,NA,NA,NA,other,other,0,constrained
446,condition1,1,juede_contrastive,13,用的,19429,13,juede,NA,NA,NA,other,other,0,constrained
446,condition1,1,yiwei_unclear,106,贴,15564,14,yiwei,NA,NA,NA,other,other,0,unconstrained
446,condition1,1,yiwei_unclear,110,觉得,53837,15,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
446,condition1,1,yiwei_contrastive,4,叫,33067,16,yiwei,NA,NA,NA,other,non-say,0,constrained
446,condition1,1,juede_unclear,115,觉得,20078,18,juede,NA,NA,NA,juede,non-belief,1,unconstrained
446,condition1,1,yiwei_contrastive,1,说,18166,19,yiwei,NA,NA,NA,other,non-say,0,constrained
446,condition1,2,yiwei_unclear,104,走过去的,32312,21,yiwei,NA,NA,NA,other,other,0,unconstrained
446,condition1,2,juede_unclear,117,拿,20947,22,juede,NA,NA,NA,other,verb,0,unconstrained
446,condition1,2,juede_contrastive,18,认为,24983,23,juede,NA,NA,NA,other,non-belief,0,constrained
446,condition1,2,juede_unclear,119,看,8947,24,juede,NA,NA,NA,other,non-other,0,unconstrained
446,condition1,2,yiwei_unclear,107,说,5049,27,yiwei,NA,NA,NA,other,non-say,0,unconstrained
446,condition1,2,yiwei_contrastive,10,猜,7648,28,yiwei,NA,NA,NA,other,non-belief,0,constrained
446,condition1,2,juede_contrastive,11,戴,7520,29,juede,NA,NA,NA,other,verb,0,constrained
446,condition1,2,yiwei_contrastive,5,看,9431,30,yiwei,NA,NA,NA,other,non-other,0,constrained
446,condition1,3,juede_unclear,112,觉得,16540,31,juede,NA,NA,NA,juede,non-belief,1,unconstrained
446,condition1,3,juede_contrastive,12,觉得,15358,32,juede,NA,NA,NA,juede,non-belief,1,constrained
446,condition1,3,yiwei_unclear,105,以为,14695,33,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
446,condition1,3,yiwei_contrastive,7,以为,23668,36,yiwei,NA,NA,NA,yiwei,contra,1,constrained
446,condition1,3,yiwei_contrastive,2,以为,10933,37,yiwei,NA,NA,NA,yiwei,contra,1,constrained
446,condition1,3,juede_unclear,120,以为,9302,38,juede,NA,NA,NA,yiwei,contra,0,unconstrained
446,condition1,3,juede_contrastive,19,觉得,12222,39,juede,NA,NA,NA,juede,non-belief,1,constrained
446,condition1,3,yiwei_unclear,103,以为,11811,40,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
446,condition1,4,yiwei_unclear,101,会认为,14092,41,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
446,condition1,4,yiwei_contrastive,3,想,11419,43,yiwei,NA,NA,NA,other,non-belief,0,constrained
446,condition1,4,yiwei_unclear,102,说,7880,44,yiwei,NA,NA,NA,other,non-say,0,unconstrained
446,condition1,4,juede_contrastive,15,看,24331,45,juede,NA,NA,NA,other,non-other,0,constrained
446,condition1,4,juede_unclear,113,说,10485,46,juede,NA,NA,NA,other,non-say,0,unconstrained
446,condition1,4,juede_unclear,111,觉得,7034,48,juede,NA,NA,NA,juede,non-belief,1,unconstrained
446,condition1,4,yiwei_contrastive,8,看,19585,49,yiwei,NA,NA,NA,other,non-other,0,constrained
446,condition1,4,juede_contrastive,17,说,16851,50,juede,NA,NA,NA,other,non-say,0,constrained
480,condition1,0,juede_unclear,117,看,18448,1,juede,NA,NA,NA,other,non-other,0,unconstrained
480,condition1,0,juede_contrastive,11,戴,19566,3,juede,NA,NA,NA,other,verb,0,constrained
480,condition1,0,yiwei_contrastive,4,以为,28174,4,yiwei,NA,NA,NA,yiwei,contra,1,constrained
480,condition1,0,yiwei_contrastive,7,不,24536,6,yiwei,NA,NA,NA,other,other,0,constrained
480,condition1,0,yiwei_unclear,108,出现,24753,7,yiwei,NA,NA,NA,other,verb,0,unconstrained
480,condition1,0,yiwei_unclear,106,因为,14013,8,yiwei,NA,NA,NA,other,other,0,unconstrained
480,condition1,0,juede_contrastive,18,说,13582,9,juede,NA,NA,NA,other,non-say,0,constrained
480,condition1,0,juede_unclear,118,觉得,10250,10,juede,NA,NA,NA,juede,non-belief,1,unconstrained
480,condition1,1,juede_contrastive,17,觉得,8846,11,juede,NA,NA,NA,juede,non-belief,1,constrained
480,condition1,1,yiwei_unclear,107,觉得,4786,12,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
480,condition1,1,juede_contrastive,14,觉得,12600,13,juede,NA,NA,NA,juede,non-belief,1,constrained
480,condition1,1,yiwei_contrastive,9,觉得,9005,14,yiwei,NA,NA,NA,juede,non-belief,0,constrained
480,condition1,1,yiwei_unclear,110,叫,11046,15,yiwei,NA,NA,NA,other,non-say,0,unconstrained
480,condition1,1,yiwei_contrastive,5,觉得,10771,16,yiwei,NA,NA,NA,juede,non-belief,0,constrained
480,condition1,1,juede_unclear,119,看,8150,18,juede,NA,NA,NA,other,non-other,0,unconstrained
480,condition1,1,juede_unclear,112,觉得,5821,20,juede,NA,NA,NA,juede,non-belief,1,unconstrained
480,condition1,2,yiwei_contrastive,10,画的,7599,21,yiwei,NA,NA,NA,other,other,0,constrained
480,condition1,2,juede_contrastive,20,看,5186,22,juede,NA,NA,NA,other,non-other,0,constrained
480,condition1,2,juede_contrastive,13,原来,10492,24,juede,NA,NA,NA,other,other,0,constrained
480,condition1,2,juede_unclear,114,觉得,7288,25,juede,NA,NA,NA,juede,non-belief,1,unconstrained
480,condition1,2,juede_unclear,115,想,19229,27,juede,NA,NA,NA,other,non-belief,0,unconstrained
480,condition1,2,yiwei_unclear,104,结果,16085,28,yiwei,NA,NA,NA,other,other,0,unconstrained
480,condition1,2,yiwei_contrastive,6,认为,10212,29,yiwei,NA,NA,NA,other,non-belief,0,constrained
480,condition1,2,yiwei_unclear,101,会,7080,30,yiwei,NA,NA,NA,other,other,0,unconstrained
480,condition1,3,yiwei_unclear,102,以为,11712,31,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
480,condition1,3,yiwei_contrastive,3,还,7591,32,yiwei,NA,NA,NA,other,other,0,constrained
480,condition1,3,juede_contrastive,19,觉得,6639,34,juede,NA,NA,NA,juede,non-belief,1,constrained
480,condition1,3,juede_unclear,111,认为,7888,35,juede,NA,NA,NA,other,non-belief,0,unconstrained
480,condition1,3,juede_contrastive,16,觉得,8786,36,juede,NA,NA,NA,juede,non-belief,1,constrained
480,condition1,3,juede_unclear,113,认为,7069,37,juede,NA,NA,NA,other,non-belief,0,unconstrained
480,condition1,3,yiwei_unclear,109,叫,19498,39,yiwei,NA,NA,NA,other,non-say,0,unconstrained
480,condition1,3,yiwei_contrastive,1,说,5470,40,yiwei,NA,NA,NA,other,non-say,0,constrained
480,condition1,4,juede_unclear,120,觉得,13440,41,juede,NA,NA,NA,juede,non-belief,1,unconstrained
480,condition1,4,juede_contrastive,12,觉得,9156,42,juede,NA,NA,NA,juede,non-belief,1,constrained
480,condition1,4,yiwei_contrastive,8,这里,4826,43,yiwei,NA,NA,NA,other,other,0,constrained
480,condition1,4,juede_unclear,116,绝对,7350,44,juede,NA,NA,NA,other,other,0,unconstrained
480,condition1,4,juede_contrastive,15,用,26204,46,juede,NA,NA,NA,other,other,0,constrained
480,condition1,4,yiwei_unclear,103,的,9826,47,yiwei,NA,NA,NA,other,other,0,unconstrained
480,condition1,4,yiwei_unclear,105,去了,14917,49,yiwei,NA,NA,NA,other,other,0,unconstrained
480,condition1,4,yiwei_contrastive,2,看,7434,50,yiwei,NA,NA,NA,other,non-other,0,constrained
437,condition1,0,yiwei_contrastive,3,以为,18949,2,yiwei,NA,NA,NA,yiwei,contra,1,constrained
437,condition1,0,yiwei_contrastive,1,说,13404,4,yiwei,NA,NA,NA,other,non-say,0,constrained
437,condition1,0,juede_contrastive,13,说,28719,5,juede,NA,NA,NA,other,non-say,0,constrained
437,condition1,0,juede_unclear,118,感觉,16617,6,juede,NA,NA,NA,other,non-belief,0,unconstrained
437,condition1,0,yiwei_unclear,108,发现,12855,7,yiwei,NA,NA,NA,other,factive-other,0,unconstrained
437,condition1,0,yiwei_unclear,107,以为,6667,8,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
437,condition1,0,juede_unclear,117,放,12069,9,juede,NA,NA,NA,other,verb,0,unconstrained
437,condition1,0,juede_contrastive,17,确定,33062,10,juede,NA,NA,NA,other,other,0,constrained
437,condition1,1,juede_contrastive,14,觉得,16877,11,juede,NA,NA,NA,juede,non-belief,1,constrained
437,condition1,1,juede_unclear,113,觉得,14969,12,juede,NA,NA,NA,juede,non-belief,1,unconstrained
437,condition1,1,yiwei_contrastive,2,以为,12469,14,yiwei,NA,NA,NA,yiwei,contra,1,constrained
437,condition1,1,juede_unclear,120,以为,21482,16,juede,NA,NA,NA,yiwei,contra,0,unconstrained
437,condition1,1,yiwei_contrastive,5,以为,5709,17,yiwei,NA,NA,NA,yiwei,contra,1,constrained
437,condition1,1,yiwei_unclear,105,以为,9966,18,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
437,condition1,1,yiwei_unclear,101,以为,6796,19,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
437,condition1,1,juede_contrastive,20,说,15188,20,juede,NA,NA,NA,other,non-say,0,constrained
437,condition1,2,juede_unclear,115,觉得,19808,22,juede,NA,NA,NA,juede,non-belief,1,unconstrained
437,condition1,2,yiwei_unclear,104,以为,62067,23,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
437,condition1,2,juede_contrastive,12,觉得,29790,24,juede,NA,NA,NA,juede,non-belief,1,constrained
437,condition1,2,yiwei_contrastive,7,以为,41814,26,yiwei,NA,NA,NA,yiwei,contra,1,constrained
437,condition1,2,juede_unclear,116,看到,16215,27,juede,NA,NA,NA,other,factive-other,0,unconstrained
437,condition1,2,juede_contrastive,19,看,66973,28,juede,NA,NA,NA,other,non-other,0,constrained
437,condition1,2,yiwei_contrastive,10,以为,6605,29,yiwei,NA,NA,NA,yiwei,contra,1,constrained
437,condition1,2,yiwei_unclear,106,以为,13312,30,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
437,condition1,3,juede_contrastive,18,说,7689,31,juede,NA,NA,NA,other,non-say,0,constrained
437,condition1,3,yiwei_unclear,110,说,13920,32,yiwei,NA,NA,NA,other,non-say,0,unconstrained
437,condition1,3,yiwei_contrastive,8,以为,17509,33,yiwei,NA,NA,NA,yiwei,contra,1,constrained
437,condition1,3,juede_contrastive,15,说,10137,34,juede,NA,NA,NA,other,non-say,0,constrained
437,condition1,3,yiwei_contrastive,6,以为,25311,35,yiwei,NA,NA,NA,yiwei,contra,1,constrained
437,condition1,3,yiwei_unclear,109,让,7910,37,yiwei,NA,NA,NA,other,other,0,unconstrained
437,condition1,3,juede_unclear,111,觉得,20180,38,juede,NA,NA,NA,juede,non-belief,1,unconstrained
437,condition1,3,juede_unclear,119,看,14294,40,juede,NA,NA,NA,other,non-other,0,unconstrained
437,condition1,4,juede_contrastive,16,感觉,9444,41,juede,NA,NA,NA,other,non-belief,0,constrained
437,condition1,4,juede_contrastive,11,看起来,12802,42,juede,NA,NA,NA,other,non-other,0,constrained
437,condition1,4,juede_unclear,112,发现,10897,43,juede,NA,NA,NA,other,factive-other,0,unconstrained
437,condition1,4,yiwei_unclear,103,以为,5881,44,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
437,condition1,4,juede_unclear,114,看,27763,45,juede,NA,NA,NA,other,non-other,0,unconstrained
437,condition1,4,yiwei_unclear,102,认为,7610,46,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
437,condition1,4,yiwei_contrastive,9,以为,10802,49,yiwei,NA,NA,NA,yiwei,contra,1,constrained
437,condition1,4,yiwei_contrastive,4,以为,48257,50,yiwei,NA,NA,NA,yiwei,contra,1,constrained
470,condition1,0,juede_unclear,111,觉得,12473,1,juede,NA,NA,NA,juede,non-belief,1,unconstrained
470,condition1,0,yiwei_unclear,103,以为,20486,2,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
470,condition1,0,yiwei_contrastive,7,以为,18964,4,yiwei,NA,NA,NA,yiwei,contra,1,constrained
470,condition1,0,juede_contrastive,15,知道,36132,5,juede,NA,NA,NA,other,factive-belief,0,constrained
470,condition1,0,yiwei_contrastive,8,以为,17778,7,yiwei,NA,NA,NA,yiwei,contra,1,constrained
470,condition1,0,juede_contrastive,13,拿的,50076,8,juede,NA,NA,NA,other,other,0,constrained
470,condition1,0,juede_unclear,112,觉得,26761,9,juede,NA,NA,NA,juede,non-belief,1,unconstrained
470,condition1,0,yiwei_unclear,105,以为,22653,10,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
470,condition1,1,yiwei_unclear,104,以为,47296,12,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
470,condition1,1,yiwei_contrastive,2,以为,17346,13,yiwei,NA,NA,NA,yiwei,contra,1,constrained
470,condition1,1,juede_contrastive,17,记得,27977,14,juede,NA,NA,NA,other,factive-other,0,constrained
470,condition1,1,juede_unclear,118,觉得,18798,15,juede,NA,NA,NA,juede,non-belief,1,unconstrained
470,condition1,1,yiwei_contrastive,3,以为,21645,16,yiwei,NA,NA,NA,yiwei,contra,1,constrained
470,condition1,1,juede_unclear,113,觉得,7783,17,juede,NA,NA,NA,juede,non-belief,1,unconstrained
470,condition1,1,juede_contrastive,20,认为,25279,18,juede,NA,NA,NA,other,non-belief,0,constrained
470,condition1,1,yiwei_unclear,101,以为,17318,20,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
470,condition1,2,yiwei_unclear,106,知道,85424,21,yiwei,NA,NA,NA,other,factive-belief,0,unconstrained
470,condition1,2,yiwei_unclear,110,以为,84447,22,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
470,condition1,2,juede_unclear,114,觉得,37325,23,juede,NA,NA,NA,juede,non-belief,1,unconstrained
470,condition1,2,yiwei_contrastive,10,以为,14147,24,yiwei,NA,NA,NA,yiwei,contra,1,constrained
470,condition1,2,juede_unclear,116,觉得,36511,26,juede,NA,NA,NA,juede,non-belief,1,unconstrained
470,condition1,2,juede_contrastive,19,觉得,15358,28,juede,NA,NA,NA,juede,non-belief,1,constrained
470,condition1,2,juede_contrastive,12,认为,8400,29,juede,NA,NA,NA,other,non-belief,0,constrained
470,condition1,2,yiwei_contrastive,1,以为,17115,30,yiwei,NA,NA,NA,yiwei,contra,1,constrained
470,condition1,3,yiwei_unclear,102,觉得,27676,31,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
470,condition1,3,juede_unclear,117,以为,44240,33,juede,NA,NA,NA,yiwei,contra,0,unconstrained
470,condition1,3,yiwei_unclear,109,以为,13352,35,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
470,condition1,3,juede_unclear,119,觉得,9885,36,juede,NA,NA,NA,juede,non-belief,1,unconstrained
470,condition1,3,juede_contrastive,16,觉得,19292,37,juede,NA,NA,NA,juede,non-belief,1,constrained
470,condition1,3,yiwei_contrastive,5,以为,40472,38,yiwei,NA,NA,NA,yiwei,contra,1,constrained
470,condition1,3,yiwei_contrastive,9,以为,108104,39,yiwei,NA,NA,NA,yiwei,contra,1,constrained
470,condition1,3,juede_contrastive,14,觉得,16096,40,juede,NA,NA,NA,juede,non-belief,1,constrained
470,condition1,4,yiwei_unclear,107,以为,5633,41,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
470,condition1,4,yiwei_contrastive,4,记得,25228,42,yiwei,NA,NA,NA,other,factive-other,0,constrained
470,condition1,4,juede_unclear,115,觉得,28262,43,juede,NA,NA,NA,juede,non-belief,1,unconstrained
470,condition1,4,juede_contrastive,18,认为,21582,44,juede,NA,NA,NA,other,non-belief,0,constrained
470,condition1,4,yiwei_unclear,108,觉得,14596,47,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
470,condition1,4,juede_contrastive,11,感觉,20498,48,juede,NA,NA,NA,other,non-belief,0,constrained
470,condition1,4,juede_unclear,120,站在,18548,49,juede,NA,NA,NA,other,other,0,unconstrained
470,condition1,4,yiwei_contrastive,6,以为,19580,50,yiwei,NA,NA,NA,yiwei,contra,1,constrained
492,condition1,0,juede_contrastive,20,看,40096,1,juede,NA,NA,NA,other,non-other,0,constrained
492,condition1,0,yiwei_unclear,105,還,23313,2,yiwei,NA,NA,NA,other,other,0,unconstrained
492,condition1,0,yiwei_contrastive,8,怎,22364,3,yiwei,NA,NA,NA,other,other,0,constrained
492,condition1,0,juede_unclear,117,看,43231,4,juede,NA,NA,NA,other,non-other,0,unconstrained
492,condition1,0,juede_contrastive,18,住的,30451,5,juede,NA,NA,NA,other,other,0,constrained
492,condition1,0,juede_unclear,114,擔心,28979,6,juede,NA,NA,NA,other,non-emotion,0,unconstrained
492,condition1,0,yiwei_contrastive,1,原來,53564,7,yiwei,NA,NA,NA,other,other,0,constrained
492,condition1,0,yiwei_unclear,104,見,100928,9,yiwei,NA,NA,NA,other,factive-other,0,unconstrained
492,condition1,1,yiwei_unclear,109,裝,41781,11,yiwei,NA,NA,NA,other,other,0,unconstrained
492,condition1,1,yiwei_contrastive,10,以為,25115,13,yiwei,NA,NA,NA,yiwei,contra,1,constrained
492,condition1,1,yiwei_contrastive,5,需要,52981,14,yiwei,NA,NA,NA,other,desire,0,constrained
492,condition1,1,yiwei_unclear,107,以為,31515,15,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
492,condition1,1,juede_contrastive,14,覺得,57515,17,juede,NA,NA,NA,juede,non-belief,1,constrained
492,condition1,1,juede_unclear,120,以為,31098,18,juede,NA,NA,NA,yiwei,contra,0,unconstrained
492,condition1,1,juede_contrastive,15,看,36331,19,juede,NA,NA,NA,other,non-other,0,constrained
492,condition1,1,juede_unclear,118,猜,22112,20,juede,NA,NA,NA,other,non-belief,0,unconstrained
492,condition1,2,yiwei_unclear,102,才是,32234,21,yiwei,NA,NA,NA,other,other,0,unconstrained
492,condition1,2,yiwei_unclear,103,以為,37864,22,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
492,condition1,2,juede_contrastive,12,覺得,16070,24,juede,NA,NA,NA,juede,non-belief,1,constrained
492,condition1,2,yiwei_contrastive,9,認爲,19643,25,yiwei,NA,NA,NA,other,non-belief,0,constrained
492,condition1,2,juede_unclear,115,想,42680,26,juede,NA,NA,NA,other,non-belief,0,unconstrained
492,condition1,2,juede_contrastive,16,看,22548,27,juede,NA,NA,NA,other,non-other,0,constrained
492,condition1,2,juede_unclear,111,覺得,24798,28,juede,NA,NA,NA,juede,non-belief,1,unconstrained
492,condition1,2,yiwei_contrastive,4,以為,31667,30,yiwei,NA,NA,NA,yiwei,contra,1,constrained
492,condition1,3,yiwei_contrastive,6,以為,13566,32,yiwei,NA,NA,NA,yiwei,contra,1,constrained
492,condition1,3,juede_contrastive,17,覺得,48813,33,juede,NA,NA,NA,juede,non-belief,1,constrained
492,condition1,3,juede_unclear,113,覺得,17832,34,juede,NA,NA,NA,juede,non-belief,1,unconstrained
492,condition1,3,yiwei_unclear,108,認爲,31499,36,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
492,condition1,3,yiwei_unclear,110,讓,32197,37,yiwei,NA,NA,NA,other,other,0,unconstrained
492,condition1,3,juede_contrastive,19,覺得,36031,38,juede,NA,NA,NA,juede,non-belief,1,constrained
492,condition1,3,yiwei_contrastive,3,以為,22882,39,yiwei,NA,NA,NA,yiwei,contra,1,constrained
492,condition1,3,juede_unclear,119,覺得,15781,40,juede,NA,NA,NA,juede,non-belief,1,unconstrained
492,condition1,4,yiwei_unclear,106,只要,18783,41,yiwei,NA,NA,NA,other,other,0,unconstrained
492,condition1,4,juede_unclear,112,覺得,32699,43,juede,NA,NA,NA,juede,non-belief,1,unconstrained
492,condition1,4,juede_contrastive,13,認爲,21464,44,juede,NA,NA,NA,other,non-belief,0,constrained
492,condition1,4,yiwei_contrastive,7,以為,18801,46,yiwei,NA,NA,NA,yiwei,contra,1,constrained
492,condition1,4,juede_contrastive,11,應該,19681,47,juede,NA,NA,NA,other,other,0,constrained
492,condition1,4,yiwei_contrastive,2,以為,26255,48,yiwei,NA,NA,NA,yiwei,contra,1,constrained
492,condition1,4,yiwei_unclear,101,以為,12408,49,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
492,condition1,4,juede_unclear,116,想,12467,50,juede,NA,NA,NA,other,non-belief,0,unconstrained
500,condition1,0,yiwei_contrastive,9,認為,40624,1,yiwei,NA,NA,NA,other,non-belief,0,constrained
500,condition1,0,juede_contrastive,11,因為,19158,2,juede,NA,NA,NA,other,other,0,constrained
500,condition1,0,yiwei_contrastive,10,以為,11232,3,yiwei,NA,NA,NA,yiwei,contra,1,constrained
500,condition1,0,yiwei_unclear,108,養貓,47633,4,yiwei,NA,NA,NA,other,other,0,unconstrained
500,condition1,0,juede_contrastive,12,認為,9118,5,juede,NA,NA,NA,other,non-belief,0,constrained
500,condition1,0,juede_unclear,113,認為,20865,6,juede,NA,NA,NA,other,non-belief,0,unconstrained
500,condition1,0,yiwei_unclear,109,弄好,21450,7,yiwei,NA,NA,NA,other,other,0,unconstrained
500,condition1,0,juede_unclear,112,看,18256,10,juede,NA,NA,NA,other,non-other,0,unconstrained
500,condition1,1,juede_unclear,118,認為,7416,11,juede,NA,NA,NA,other,non-belief,0,unconstrained
500,condition1,1,juede_contrastive,13,認為,18023,12,juede,NA,NA,NA,other,non-belief,0,constrained
500,condition1,1,yiwei_unclear,105,認為小貓,46070,14,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
500,condition1,1,yiwei_unclear,103,以為,11787,15,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
