id,verb,file_name,speaker,sentence,embedded_CP_j1,embedded_content_j1,subject_j1,embedded_CP_j2,embedded_content_j2,subject_j2,sentence_type_e,embedded_sentence_type_e,sentence_type_g,embedded_sentence_type_g,sentence_type_j3,embedded_sentence_type_j3,sentence_type_c,embedded_sentence_type_c,matrix_negation_e,matrix_negation_j1,matrix_negation_g,ma_particle_j,ma_particle_e,ma_particle_p
5360,zhidao,/ChangPlay/5/013.cha,mother,MOT: 不知道我们先放旁边.,2 CP,,0 dropped,2 CP,,0 dropped,NA,NA,0 declarative,,0 declarative,0 declarative,NA,NA,2 不,NA,2 不,No,NA,No
5361,zhidao,/ChangPlay/5/013.cha,mother,"MOT: 不知道,对不对?",0 No,0 No,0 dropped,0 No,0 No,0 dropped,NA,NA,4 tag_question,0 declarative,4 tag_question,0 declarative,NA,NA,2 不,NA,2 不,No,NA,No
5362,zhidao,/ChangPlay/5/013.cha,mother,MOT: 好知道.,0 No,0 No,0 dropped,0 No,0 No,0 dropped,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5368,zhidao,/ChangPlay/5/014.cha,mother,"MOT: 这个是栅栏,知道吗?",0 No,0 No,0 dropped,0 No,0 No,0 dropped,NA,NA,4 tag_question,0 declarative,4 tag_question,0 declarative,NA,NA,0 no negation,NA,0 no negation,Yes,NA,No
5369,zhidao,/ChangPlay/5/014.cha,mother,MOT: 我不知道耶.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
5372,zhidao,/ChangPlay/5/015.cha,mother,MOT: 我怎么都不知道.,0 No,0 No,1 first_person,0 No,0 No,0 dropped,NA,NA,3 how/why,,3 how/why,,NA,NA,2 不,NA,2 不,No,NA,No
5374,zhidao,/ChangPlay/5/015.cha,mother,MOT: 你混一混就知道.,0 No,0 No,0 dropped,0 No,0 No,2 second_person,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5375,zhidao,/ChangPlay/5/015.cha,mother,MOT: 我现在知道了.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5376,zhidao,/ChangPlay/5/016.cha,GRM,GRM: 还知道动物园.,4 NP,2 NP,0 dropped,0 No,2 NP,0 dropped,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5377,zhidao,/ChangPlay/5/017.cha,brother,BRO: 知道.,0 No,0 No,0 dropped,0 No,0 No,0 dropped,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5379,zhidao,/ChangPlay/5/017.cha,mother,MOT: 不知道喔?,0 No,0 No,0 dropped,0 No,0 No,0 dropped,NA,NA,1 polar_question,,1 polar_question,,NA,NA,2 不,NA,2 不,No,NA,No
5380,zhidao,/ChangPlay/5/017.cha,mother,MOT: 我不知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
5383,zhidao,/ChangPlay/5/018.cha,mother,MOT: 可是我不知道耶.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
5385,zhidao,/ChangPlay/5/018.cha,investigator,EXP: 我不知道啊!,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
5392,zhidao,/ChangPlay/5/020.cha,mother,MOT: 你知道吗?,0 No,0 No,2 second_person,0 No,0 No,2 second_person,NA,NA,1 polar_question,,1 polar_question,,NA,NA,0 no negation,NA,0 no negation,Yes,NA,Yes
5398,zhidao,/ChangPN/age3/038.cha,investigator,EXP: 我想要知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5400,zhidao,/ChangPN/age3/038.cha,investigator,EXP: <你记>[//]我想要知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5401,zhidao,/ChangPN/age3/038.cha,investigator,EXP: 那我想要知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5402,zhidao,/ChangPN/age3/039.cha,investigator,EXP: 你知道这个是什么.,2 CP,,2 second_person,2 CP,,2 second_person,NA,NA,0 declarative,2 wh_question,0 declarative,2 wh_question,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5403,zhidao,/ChangPN/age3/039.cha,investigator,EXP: 那姊姊想知道啊.,0 No,0 No,3 third/NP,0 No,0 No,3 third/NP,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5404,zhidao,/ChangPN/age3/040.cha,investigator,EXP: 首先啊(.)你知道这个是什么吗?,2 CP,,2 second_person,2 CP,,2 second_person,NA,NA,1 polar_question,2 wh_question,1 polar_question,2 wh_question,NA,NA,0 no negation,NA,0 no negation,Yes,NA,Yes
5405,zhidao,/ChangPN/age3/040.cha,investigator,EXP: 你知道吗?,0 No,0 No,2 second_person,0 No,0 No,2 second_person,NA,NA,1 polar_question,,1 polar_question,,NA,NA,0 no negation,NA,0 no negation,Yes,NA,Yes
5406,zhidao,/ChangPN/age3/040.cha,investigator,EXP: 你知道阳明山吗?,2 CP,,2 second_person,2 CP,,2 second_person,NA,NA,1 polar_question,,1 polar_question,,NA,NA,0 no negation,NA,0 no negation,Yes,NA,Yes
5408,zhidao,/ChangPN/age3/041.cha,investigator,EXP: 你不知道喔.,0 No,0 No,2 second_person,0 No,0 No,2 second_person,NA,NA,0 declarative,,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
5410,zhidao,/ChangPN/age3/041.cha,investigator,EXP: 你不知道.,0 No,0 No,2 second_person,0 No,0 No,2 second_person,NA,NA,0 declarative,,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
5411,zhidao,/ChangPN/age3/041.cha,investigator,EXP: 那我想要知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5413,zhidao,/ChangPN/age3/041.cha,investigator,EXP: 你不知道喔.,0 No,0 No,2 second_person,0 No,0 No,2 second_person,NA,NA,0 declarative,,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
5414,zhidao,/ChangPN/age3/041.cha,investigator,EXP: 你知道为什么会痛痛吗?,2 CP,,2 second_person,2 CP,,2 second_person,NA,NA,1 polar_question,2 wh_question,1 polar_question,2 wh_question,NA,NA,0 no negation,NA,0 no negation,Yes,NA,Yes
5416,zhidao,/ChangPN/age3/041.cha,investigator,EXP: 你不知道喔.,0 No,0 No,2 second_person,0 No,0 No,2 second_person,NA,NA,0 declarative,,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
5418,zhidao,/ChangPN/age3/041.cha,investigator,EXP: 你不知道.,0 No,0 No,2 second_person,0 No,0 No,2 second_person,NA,NA,0 declarative,,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
5420,zhidao,/ChangPN/age3/041.cha,investigator,EXP: 你也不知道.,0 No,0 No,2 second_person,0 No,0 No,2 second_person,NA,NA,0 declarative,,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
5422,zhidao,/ChangPN/age3/041.cha,investigator,EXP: 你不知道.,0 No,0 No,2 second_person,0 No,0 No,2 second_person,NA,NA,0 declarative,,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
5423,zhidao,/ChangPN/age3/041.cha,investigator,EXP: 然后就(.)我不知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
5424,zhidao,/ChangPN/age3/042.cha,investigator,"EXP: 孩名,可是啊我想要知道.",0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5425,zhidao,/ChangPN/age3/042.cha,investigator,EXP: 那我想知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5427,zhidao,/ChangPN/age3/043.cha,investigator,EXP: 我想要知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5428,zhidao,/ChangPN/age3/043.cha,investigator,EXP: 我想要知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5430,zhidao,/ChangPN/age3/043.cha,investigator,EXP: 你不知道喔.,0 No,0 No,2 second_person,0 No,0 No,2 second_person,NA,NA,0 declarative,,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
5431,zhidao,/ChangPN/age3/044.cha,investigator,EXP: <小熊维尼>[<]想要知道.,0 No,0 No,3 third/NP,0 No,0 No,0 dropped,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5432,zhidao,/ChangPN/age3/044.cha,investigator,EXP: 小熊维尼想要知道.,0 No,0 No,3 third/NP,0 No,0 No,3 third/NP,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5433,zhidao,/ChangPN/age3/044.cha,investigator,EXP: 那小熊维尼想要知道.,0 No,0 No,3 third/NP,0 No,0 No,3 third/NP,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5434,zhidao,/ChangPN/age3/044.cha,investigator,EXP: 小熊维尼想要知道.,0 No,0 No,3 third/NP,0 No,0 No,3 third/NP,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5435,zhidao,/ChangPN/age3/044.cha,investigator,EXP: 有喔那小熊维尼想要知道.,0 No,0 No,3 third/NP,0 No,0 No,3 third/NP,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5437,zhidao,/ChangPN/age3/044.cha,investigator,EXP: 你也不知道喔.,0 No,0 No,2 second_person,0 No,0 No,3 third/NP,NA,NA,0 declarative,,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
5438,zhidao,/ChangPN/age3/046.cha,investigator,EXP: 我想要知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5439,zhidao,/ChangPN/age3/046.cha,investigator,EXP: 嗯那<你>[//]我想要知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5440,zhidao,/ChangPN/age3/046.cha,investigator,EXP: 我想要知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5441,zhidao,/ChangPN/age3/046.cha,investigator,EXP: 那我想要知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5442,zhidao,/ChangPN/age3/046.cha,investigator,EXP: 那我想要知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5445,zhidao,/ChangPN/age3/047.cha,investigator,EXP: 那我想要知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5446,zhidao,/ChangPN/age3/047.cha,investigator,EXP: 我也不知道耶.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
5447,zhidao,/ChangPN/age3/047.cha,investigator,EXP: 你知道为什么会痛痛吗?,2 CP,,2 second_person,2 CP,,2 second_person,NA,NA,1 polar_question,2 wh_question,1 polar_question,2 wh_question,NA,NA,0 no negation,NA,0 no negation,Yes,NA,Yes
5448,zhidao,/ChangPN/age3/047.cha,investigator,EXP: 我想要知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5451,zhidao,/ChangPN/age3/054.cha,investigator,EXP: 不知道?,0 No,0 No,0 dropped,0 No,0 No,0 dropped,NA,NA,1 polar_question,,1 polar_question,,NA,NA,2 不,NA,2 不,No,NA,No
5452,zhidao,/ChangPN/age3/054.cha,investigator,EXP: 拜托我好想知道喔.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5454,zhidao,/ChangPN/age3/054.cha,investigator,EXP: 不知道.,0 No,0 No,0 dropped,0 No,0 No,0 dropped,NA,NA,0 declarative,,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
5456,zhidao,/ChangPN/age3/056.cha,investigator,EXP: 那跳跳虎想要知道.,0 No,0 No,3 third/NP,0 No,0 No,3 third/NP,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5457,zhidao,/ChangPN/age3/056.cha,investigator,EXP: 跳跳虎好想知道喔.,0 No,0 No,3 third/NP,0 No,0 No,3 third/NP,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5458,zhidao,/ChangPN/age3/056.cha,investigator,EXP: 跳跳虎好想知道喔.,0 No,0 No,3 third/NP,0 No,0 No,3 third/NP,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5459,zhidao,/ChangPN/age3/056.cha,investigator,EXP: 那我想要知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5460,zhidao,/ChangPN/age3/056.cha,investigator,EXP: 你知道为什么会痛痛的吗?,2 CP,,2 second_person,2 CP,,2 second_person,NA,NA,1 polar_question,2 wh_question,1 polar_question,2 wh_question,NA,NA,0 no negation,NA,0 no negation,Yes,NA,Yes
5461,zhidao,/ChangPN/age3/056.cha,investigator,EXP: 那我想要知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5463,zhidao,/ChangPN/age3/057.cha,investigator,"EXP: 好,那我想要<记>[//]知道呀.",0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5464,zhidao,/ChangPN/age3/057.cha,investigator,EXP: 我想要知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5466,zhidao,/ChangPN/age3/058.cha,investigator,EXP: 我想要知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5468,zhidao,/ChangPN/age3/058.cha,investigator,EXP: 不知道喔.,0 No,0 No,0 dropped,0 No,0 No,0 dropped,NA,NA,0 declarative,,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
5471,zhidao,/ChangPN/age3/058.cha,investigator,EXP: 不知道.,0 No,0 No,0 dropped,0 No,0 No,0 dropped,NA,NA,0 declarative,,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
5472,zhidao,/ChangPN/age3/058.cha,investigator,EXP: 那我想要知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5474,zhidao,/ChangPN/age3/059.cha,investigator,EXP: 那我想要知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5475,zhidao,/ChangPN/age3/059.cha,investigator,EXP: 那我想要知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5476,zhidao,/ChangPN/age3/059.cha,investigator,EXP: 啊我知道了.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5478,zhidao,/ChangPN/age3/059.cha,investigator,EXP: 啊不知道喔.,0 No,0 No,0 dropped,0 No,0 No,0 dropped,NA,NA,0 declarative,,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
5479,zhidao,/ChangPN/age3/059.cha,investigator,EXP: <那你>[//]我想要知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5480,zhidao,/ChangPN/age3/059.cha,investigator,EXP: 喔那我想要知道.,0 No,0 No,1 first_person,0 No,0 No,1 first_person,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5481,zhidao,/ChangPN/age3/060.cha,investigator,EXP: 你知道<姊姊昨天>[/]姊姊昨天啊肚子好痛喔.,2 CP,,2 second_person,2 CP,,2 second_person,NA,NA,0 declarative,0 declarative,0 declarative,0 declarative,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5482,zhidao,/ChangPN/age3/060.cha,investigator,EXP: 嗯(.)<你有没有>[//]<你知道谁去看医>[//]你哥哥有去看医生吗?,2 CP,,2 second_person,2 CP,,2 second_person,NA,NA,0 declarative,2 wh_question,1 polar_question,0 declarative,NA,NA,0 no negation,NA,0 no negation,Yes,NA,Yes
5483,zhidao,/ChangPN/age4/031.cha,investigator,EXP: 那<那个什么>[//]我想要知道你记不记得你去看医生的事情.,2 CP,,1 first_person,2 CP,,1 first_person,NA,NA,0 declarative,1 polar_question,0 declarative,1 polar_question,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5484,zhidao,/ChangPN/age4/031.cha,investigator,EXP: 那我想要知道你记不记得你被毛毛虫吓到的时候发生了什么事?,2 CP,,1 first_person,2 CP,,1 first_person,NA,NA,0 declarative,1 polar_question,1 polar_question,1 polar_question,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5486,zhidao,/ChangPN/age4/031.cha,investigator,"EXP: 我还想要知道一件事情耶,好不好?",2 CP,,1 first_person,0 No,2 NP,1 first_person,NA,NA,4 tag_question,0 declarative,4 tag_question,0 declarative,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5487,zhidao,/ChangPN/age4/032.cha,investigator,EXP: 你知道吗?,0 No,0 No,2 second_person,0 No,0 No,2 second_person,NA,NA,1 polar_question,,1 polar_question,,NA,NA,0 no negation,NA,0 no negation,Yes,NA,Yes
5488,zhidao,/ChangPN/age4/032.cha,investigator,EXP: 你知道<小猪啊他昨天>[//]小猪.,4 NP,2 NP,2 second_person,2 CP,,2 second_person,NA,NA,0 declarative,0 declarative,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5489,zhidao,/ChangPN/age4/032.cha,investigator,EXP: <我想要>[//]小猪想要<知>[/]知道啊孩名啊有没有去看过医生啊?,2 CP,,3 third/NP,2 CP,,3 third/NP,NA,NA,0 declarative,1 polar_question,1 polar_question,1 polar_question,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5490,zhidao,/ChangPN/age4/032.cha,investigator,EXP: 小猪好想知道喔.,0 No,0 No,3 third/NP,0 No,0 No,3 third/NP,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5491,zhidao,/ChangPN/age4/032.cha,investigator,EXP: 小猪想要知道孩名有没有打翻过东西啊?,2 CP,,3 third/NP,2 CP,,3 third/NP,NA,NA,1 polar_question,1 polar_question,1 polar_question,1 polar_question,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5492,zhidao,/ChangPN/age4/032.cha,investigator,EXP: 小猪想要知道孩名有没有被吓到过?,2 CP,,3 third/NP,2 CP,,3 third/NP,NA,NA,1 polar_question,1 polar_question,1 polar_question,1 polar_question,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5493,zhidao,/ChangPN/age4/032.cha,investigator,EXP: 小猪想要知道啊.,0 No,0 No,3 third/NP,0 No,0 No,3 third/NP,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5494,zhidao,/ChangPN/age4/032.cha,investigator,EXP: 小猪想要<知不知>[//]想要知道啊.,0 No,0 No,3 third/NP,0 No,0 No,3 third/NP,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5495,zhidao,/ChangPN/age4/033.cha,investigator,EXP: 那我想要知道你记不记得你去看医生的事情欸!,2 CP,,1 first_person,2 CP,,1 first_person,NA,NA,0 declarative,1 polar_question,0 declarative,0 declarative,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5496,zhidao,/ChangPN/age4/033.cha,investigator,EXP: 我想要你知道你记不记得...,2 CP,,2 second_person,0 No,3 Incomplete,2 second_person,NA,NA,0 declarative,1 polar_question,0 declarative,1 polar_question,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5498,zhidao,/ChangPN/age4/033.cha,investigator,EXP: 你也不知道.,0 No,0 No,2 second_person,0 No,0 No,2 second_person,NA,NA,0 declarative,,0 declarative,,NA,NA,2 不,NA,2 不,No,NA,No
5499,zhidao,/ChangPN/age4/034.cha,investigator,EXP: 你知道吗?,0 No,0 No,2 second_person,0 No,0 No,2 second_person,NA,NA,1 polar_question,,1 polar_question,,NA,NA,0 no negation,NA,0 no negation,Yes,NA,Yes
5500,zhidao,/ChangPN/age4/034.cha,investigator,EXP: 小猪想要知道孩名你有没有去看过医生啊?,2 CP,,3 third/NP,2 CP,,3 third/NP,NA,NA,0 declarative,1 polar_question,1 polar_question,1 polar_question,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5501,zhidao,/ChangPN/age4/034.cha,investigator,EXP: 我想要知道那一次被吓到的时候发生了什么事情啊?,2 CP,,1 first_person,2 CP,,1 first_person,NA,NA,0 declarative,2 wh_question,1 polar_question,2 wh_question,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5502,zhidao,/ChangPN/age4/034.cha,investigator,EXP: 我想要知道你记不记得你打翻东西的事情?,2 CP,,1 first_person,2 CP,,1 first_person,NA,NA,0 declarative,1 polar_question,1 polar_question,1 polar_question,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5503,zhidao,/ChangPN/age4/034.cha,investigator,EXP: ^好想知道喔!,0 No,0 No,0 dropped,0 No,0 No,0 dropped,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5504,zhidao,/ChangPN/age4/034.cha,investigator,EXP: 我想要知道你记不记得你有一次吵架的时候那一次发生了什么事情啊?,2 CP,,1 first_person,2 CP,,1 first_person,NA,NA,0 declarative,1 polar_question,1 polar_question,1 polar_question,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5505,zhidao,/ChangPN/age4/035.cha,investigator,EXP: 你知道吗?,0 No,0 No,2 second_person,0 No,0 No,2 second_person,NA,NA,1 polar_question,,1 polar_question,,NA,NA,0 no negation,NA,0 no negation,Yes,NA,Yes
5506,zhidao,/ChangPN/age4/035.cha,investigator,"EXP: <那你>[/]你知道吗姊姊昨天啊在家里打扫房间的时候啊,结果就有一只蟑螂跑出来诶.",0 No,0 No,2 second_person,2 CP,,2 second_person,NA,NA,1 polar_question,,1 polar_question,,NA,NA,0 no negation,NA,0 no negation,No,NA,Yes
5507,zhidao,/ChangPN/age4/035.cha,investigator,EXP: 哦你知道吗?,0 No,0 No,2 second_person,0 No,0 No,2 second_person,NA,NA,1 polar_question,,1 polar_question,,NA,NA,0 no negation,NA,0 no negation,Yes,NA,Yes
5508,zhidao,/ChangPN/age4/037.cha,investigator,EXP: 喔喔(.)你知道我是谁吗?,2 CP,,2 second_person,2 CP,,2 second_person,NA,NA,1 polar_question,2 wh_question,1 polar_question,2 wh_question,NA,NA,0 no negation,NA,0 no negation,Yes,NA,Yes
5509,zhidao,/ChangPN/age4/037.cha,investigator,EXP: 那我想知道你记不记得你去看医生的事情.,2 CP,,1 first_person,2 CP,,1 first_person,NA,NA,0 declarative,1 polar_question,0 declarative,1 polar_question,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5510,zhidao,/ChangPN/age4/048.cha,investigator,EXP: 那你怎么知道我是维尼小熊的好朋友?,2 CP,,2 second_person,2 CP,,2 second_person,NA,NA,3 how/why,0 declarative,3 how/why,0 declarative,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5511,zhidao,/ChangPN/age4/048.cha,investigator,EXP: 哦你知道吗?,0 No,0 No,2 second_person,0 No,0 No,2 second_person,NA,NA,1 polar_question,,1 polar_question,,NA,NA,0 no negation,NA,0 no negation,Yes,NA,Yes
5512,zhidao,/ChangPN/age4/048.cha,investigator,EXP: 小猪想要知道.,0 No,0 No,3 third/NP,0 No,0 No,3 third/NP,NA,NA,0 declarative,,0 declarative,,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5513,zhidao,/ChangPN/age4/048.cha,investigator,EXP: 我想要知道你记不记得你去看医生的事情啊?,2 CP,,1 first_person,2 CP,,1 first_person,NA,NA,0 declarative,1 polar_question,1 polar_question,1 polar_question,NA,NA,0 no negation,NA,0 no negation,No,NA,No
5514,zhidao,/ChangPN/age4/048.cha,investigator,EXP: 你知道吗?,0 No,0 No,2 second_person,0 No,0 No,2 second_person,NA,NA,1 polar_question,,1 polar_question,,NA,NA,0 no negation,NA,0 no negation,Yes,NA,Yes
