"workerid","proliferate.condition","block_id","condition","item_id","original_choice","response","rt","trial_num","verb","error","response_corr","response_num","discourse_type"
341,"condition1","3","juede_contrastive",14,"以为","yiwei",5420,38,"juede",NA,"incorrect",0,"constrained"
341,"condition1","3","juede_unclear",119,"觉得","juede",9830,39,"juede",NA,"correct",1,"unconstrained"
341,"condition1","4","yiwei_unclear",106,"觉得","juede",8192,41,"yiwei",NA,"incorrect",0,"unconstrained"
341,"condition1","4","yiwei_contrastive",4,"以为","yiwei",3546,42,"yiwei",NA,"correct",1,"constrained"
341,"condition1","4","yiwei_contrastive",8,"以为","yiwei",9338,43,"yiwei",NA,"correct",1,"constrained"
341,"condition1","4","juede_unclear",118,"觉得","juede",5769,44,"juede",NA,"correct",1,"unconstrained"
341,"condition1","4","yiwei_unclear",105,"以为","yiwei",5112,45,"yiwei",NA,"correct",1,"unconstrained"
341,"condition1","4","juede_contrastive",18,"觉得","juede",10816,47,"juede",NA,"correct",1,"constrained"
341,"condition1","4","juede_contrastive",16,"觉得","juede",6414,48,"juede",NA,"correct",1,"constrained"
341,"condition1","4","juede_unclear",116,"觉得","juede",9976,50,"juede",NA,"correct",1,"unconstrained"
367,"condition1","0","yiwei_contrastive",1,"觉得","juede",3859,1,"yiwei",NA,"incorrect",0,"constrained"
367,"condition1","0","yiwei_unclear",104,"觉得","juede",5907,2,"yiwei",NA,"incorrect",0,"unconstrained"
367,"condition1","0","juede_unclear",117,"以为","yiwei",6988,3,"juede",NA,"incorrect",0,"unconstrained"
367,"condition1","0","juede_unclear",118,"觉得","juede",4360,4,"juede",NA,"correct",1,"unconstrained"
367,"condition1","0","yiwei_contrastive",9,"觉得","juede",2596,5,"yiwei",NA,"incorrect",0,"constrained"
367,"condition1","0","yiwei_unclear",107,"以为","yiwei",5490,6,"yiwei",NA,"correct",1,"unconstrained"
367,"condition1","0","juede_contrastive",14,"以为","yiwei",3611,7,"juede",NA,"incorrect",0,"constrained"
367,"condition1","0","juede_contrastive",20,"觉得","juede",6457,8,"juede",NA,"correct",1,"constrained"
367,"condition1","1","juede_unclear",120,"觉得","juede",4860,12,"juede",NA,"correct",1,"unconstrained"
367,"condition1","1","juede_unclear",116,"觉得","juede",6190,14,"juede",NA,"correct",1,"unconstrained"
367,"condition1","1","yiwei_unclear",110,"觉得","juede",3378,15,"yiwei",NA,"incorrect",0,"unconstrained"
367,"condition1","1","yiwei_unclear",101,"以为","yiwei",5225,16,"yiwei",NA,"correct",1,"unconstrained"
367,"condition1","1","yiwei_contrastive",10,"以为","yiwei",4976,17,"yiwei",NA,"correct",1,"constrained"
367,"condition1","1","juede_contrastive",13,"以为","yiwei",4776,18,"juede",NA,"incorrect",0,"constrained"
367,"condition1","1","juede_contrastive",12,"觉得","juede",2746,19,"juede",NA,"correct",1,"constrained"
367,"condition1","1","yiwei_contrastive",6,"以为","yiwei",6174,20,"yiwei",NA,"correct",1,"constrained"
367,"condition1","2","juede_contrastive",15,"以为","yiwei",11315,21,"juede",NA,"incorrect",0,"constrained"
367,"condition1","2","yiwei_contrastive",2,"觉得","juede",6556,23,"yiwei",NA,"incorrect",0,"constrained"
367,"condition1","2","juede_unclear",114,"觉得","juede",4410,24,"juede",NA,"correct",1,"unconstrained"
367,"condition1","2","yiwei_unclear",109,"以为","yiwei",4576,25,"yiwei",NA,"correct",1,"unconstrained"
367,"condition1","2","yiwei_contrastive",5,"以为","yiwei",3877,26,"yiwei",NA,"correct",1,"constrained"
367,"condition1","2","juede_unclear",111,"觉得","juede",4692,27,"juede",NA,"correct",1,"unconstrained"
367,"condition1","2","yiwei_unclear",106,"以为","yiwei",4626,28,"yiwei",NA,"correct",1,"unconstrained"
367,"condition1","2","juede_contrastive",17,"以为","yiwei",4659,30,"juede",NA,"incorrect",0,"constrained"
367,"condition1","3","juede_contrastive",11,"觉得","juede",3277,31,"juede",NA,"correct",1,"constrained"
367,"condition1","3","juede_unclear",115,"觉得","juede",5009,32,"juede",NA,"correct",1,"unconstrained"
367,"condition1","3","juede_contrastive",16,"觉得","juede",5624,33,"juede",NA,"correct",1,"constrained"
367,"condition1","3","yiwei_contrastive",3,"以为","yiwei",6374,36,"yiwei",NA,"correct",1,"constrained"
367,"condition1","3","yiwei_contrastive",4,"以为","yiwei",3345,37,"yiwei",NA,"correct",1,"constrained"
367,"condition1","3","yiwei_unclear",105,"以为","yiwei",4593,38,"yiwei",NA,"correct",1,"unconstrained"
367,"condition1","3","juede_unclear",112,"觉得","juede",4527,39,"juede",NA,"correct",1,"unconstrained"
367,"condition1","3","yiwei_unclear",102,"觉得","juede",2745,40,"yiwei",NA,"incorrect",0,"unconstrained"
367,"condition1","4","juede_contrastive",18,"觉得","juede",3861,41,"juede",NA,"correct",1,"constrained"
367,"condition1","4","juede_unclear",119,"觉得","juede",3444,42,"juede",NA,"correct",1,"unconstrained"
367,"condition1","4","yiwei_contrastive",8,"觉得","juede",3177,43,"yiwei",NA,"incorrect",0,"constrained"
367,"condition1","4","yiwei_contrastive",7,"觉得","juede",3228,44,"yiwei",NA,"incorrect",0,"constrained"
367,"condition1","4","juede_contrastive",19,"觉得","juede",3777,45,"juede",NA,"correct",1,"constrained"
367,"condition1","4","juede_unclear",113,"觉得","juede",3461,47,"juede",NA,"correct",1,"unconstrained"
367,"condition1","4","yiwei_unclear",108,"以为","yiwei",10068,48,"yiwei",NA,"correct",1,"unconstrained"
367,"condition1","4","yiwei_unclear",103,"以为","yiwei",3111,50,"yiwei",NA,"correct",1,"unconstrained"
327,"condition1","0","yiwei_contrastive",10,"以为","yiwei",5793,2,"yiwei",NA,"correct",1,"constrained"
327,"condition1","0","yiwei_contrastive",8,"觉得","juede",4410,4,"yiwei",NA,"incorrect",0,"constrained"
327,"condition1","0","juede_contrastive",18,"以为","yiwei",3597,5,"juede",NA,"incorrect",0,"constrained"
327,"condition1","0","juede_contrastive",19,"觉得","juede",6115,6,"juede",NA,"correct",1,"constrained"
327,"condition1","0","juede_unclear",111,"觉得","juede",3632,7,"juede",NA,"correct",1,"unconstrained"
327,"condition1","0","juede_unclear",112,"以为","yiwei",6281,8,"juede",NA,"incorrect",0,"unconstrained"
327,"condition1","0","yiwei_unclear",105,"以为","yiwei",6266,9,"yiwei",NA,"correct",1,"unconstrained"
327,"condition1","0","yiwei_unclear",101,"觉得","juede",3368,10,"yiwei",NA,"incorrect",0,"unconstrained"
327,"condition1","1","juede_unclear",115,"觉得","juede",6388,11,"juede",NA,"correct",1,"unconstrained"
327,"condition1","1","juede_contrastive",14,"觉得","juede",4480,13,"juede",NA,"correct",1,"constrained"
327,"condition1","1","yiwei_contrastive",1,"以为","yiwei",3692,15,"yiwei",NA,"correct",1,"constrained"
327,"condition1","1","juede_unclear",113,"觉得","juede",3605,16,"juede",NA,"correct",1,"unconstrained"
327,"condition1","1","yiwei_unclear",106,"以为","yiwei",8584,17,"yiwei",NA,"correct",1,"unconstrained"
327,"condition1","1","yiwei_unclear",107,"以为","yiwei",5363,18,"yiwei",NA,"correct",1,"unconstrained"
327,"condition1","1","juede_contrastive",17,"以为","yiwei",4164,19,"juede",NA,"incorrect",0,"constrained"
327,"condition1","1","yiwei_contrastive",7,"觉得","juede",4498,20,"yiwei",NA,"incorrect",0,"constrained"
327,"condition1","2","yiwei_unclear",110,"以为","yiwei",23589,22,"yiwei",NA,"correct",1,"unconstrained"
327,"condition1","2","yiwei_unclear",103,"以为","yiwei",5766,23,"yiwei",NA,"correct",1,"unconstrained"
327,"condition1","2","juede_unclear",118,"觉得","juede",5434,24,"juede",NA,"correct",1,"unconstrained"
327,"condition1","2","yiwei_contrastive",9,"觉得","juede",4918,25,"yiwei",NA,"incorrect",0,"constrained"
327,"condition1","2","juede_contrastive",12,"觉得","juede",2764,26,"juede",NA,"correct",1,"constrained"
327,"condition1","2","juede_unclear",117,"觉得","juede",4882,28,"juede",NA,"correct",1,"unconstrained"
327,"condition1","2","juede_contrastive",15,"觉得","juede",10308,29,"juede",NA,"correct",1,"constrained"
327,"condition1","2","yiwei_contrastive",4,"以为","yiwei",3272,30,"yiwei",NA,"correct",1,"constrained"
327,"condition1","3","juede_contrastive",11,"觉得","juede",2485,32,"juede",NA,"correct",1,"constrained"
327,"condition1","3","juede_unclear",116,"觉得","juede",4857,33,"juede",NA,"correct",1,"unconstrained"
327,"condition1","3","yiwei_unclear",109,"以为","yiwei",14743,34,"yiwei",NA,"correct",1,"unconstrained"
327,"condition1","3","yiwei_contrastive",3,"以为","yiwei",9117,36,"yiwei",NA,"correct",1,"constrained"
327,"condition1","3","yiwei_contrastive",5,"以为","yiwei",2871,37,"yiwei",NA,"correct",1,"constrained"
327,"condition1","3","juede_contrastive",13,"以为","yiwei",7218,38,"juede",NA,"incorrect",0,"constrained"
327,"condition1","3","juede_unclear",120,"觉得","juede",9092,39,"juede",NA,"correct",1,"unconstrained"
327,"condition1","3","yiwei_unclear",108,"觉得","juede",3736,40,"yiwei",NA,"incorrect",0,"unconstrained"
327,"condition1","4","yiwei_unclear",102,"以为","yiwei",9337,41,"yiwei",NA,"correct",1,"unconstrained"
327,"condition1","4","yiwei_unclear",104,"以为","yiwei",6071,42,"yiwei",NA,"correct",1,"unconstrained"
327,"condition1","4","yiwei_contrastive",6,"以为","yiwei",3553,43,"yiwei",NA,"correct",1,"constrained"
327,"condition1","4","juede_unclear",114,"觉得","juede",9677,44,"juede",NA,"correct",1,"unconstrained"
327,"condition1","4","juede_contrastive",16,"以为","yiwei",10184,46,"juede",NA,"incorrect",0,"constrained"
327,"condition1","4","juede_contrastive",20,"以为","yiwei",4455,47,"juede",NA,"incorrect",0,"constrained"
327,"condition1","4","juede_unclear",119,"觉得","juede",4830,49,"juede",NA,"correct",1,"unconstrained"
327,"condition1","4","yiwei_contrastive",2,"以为","yiwei",4970,50,"yiwei",NA,"correct",1,"constrained"
366,"condition1","0","juede_unclear",118,"觉得","juede",3347,1,"juede",NA,"correct",1,"unconstrained"
366,"condition1","0","juede_contrastive",18,"觉得","juede",2083,3,"juede",NA,"correct",1,"constrained"
366,"condition1","0","juede_unclear",117,"以为","yiwei",2417,4,"juede",NA,"incorrect",0,"unconstrained"
366,"condition1","0","yiwei_unclear",104,"以为","yiwei",3350,5,"yiwei",NA,"correct",1,"unconstrained"
366,"condition1","0","yiwei_unclear",103,"觉得","juede",3266,6,"yiwei",NA,"incorrect",0,"unconstrained"
366,"condition1","0","yiwei_contrastive",4,"以为","yiwei",2600,7,"yiwei",NA,"correct",1,"constrained"
366,"condition1","0","yiwei_contrastive",3,"以为","yiwei",3267,9,"yiwei",NA,"correct",1,"constrained"
366,"condition1","0","juede_contrastive",11,"觉得","juede",1816,10,"juede",NA,"correct",1,"constrained"
366,"condition1","1","juede_contrastive",16,"以为","yiwei",1532,11,"juede",NA,"incorrect",0,"constrained"
366,"condition1","1","yiwei_unclear",101,"以为","yiwei",3283,13,"yiwei",NA,"correct",1,"unconstrained"
366,"condition1","1","yiwei_contrastive",2,"以为","yiwei",1900,14,"yiwei",NA,"correct",1,"constrained"
366,"condition1","1","juede_contrastive",20,"以为","yiwei",3884,16,"juede",NA,"incorrect",0,"constrained"
366,"condition1","1","yiwei_unclear",102,"以为","yiwei",2833,17,"yiwei",NA,"correct",1,"unconstrained"
366,"condition1","1","juede_unclear",120,"觉得","juede",2251,18,"juede",NA,"correct",1,"unconstrained"
366,"condition1","1","yiwei_contrastive",5,"以为","yiwei",1716,19,"yiwei",NA,"correct",1,"constrained"
366,"condition1","1","juede_unclear",111,"以为","yiwei",2550,20,"juede",NA,"incorrect",0,"unconstrained"
366,"condition1","2","yiwei_contrastive",6,"以为","yiwei",1950,22,"yiwei",NA,"correct",1,"constrained"
366,"condition1","2","juede_contrastive",17,"以为","yiwei",2099,23,"juede",NA,"incorrect",0,"constrained"
366,"condition1","2","yiwei_contrastive",1,"觉得","juede",1834,24,"yiwei",NA,"incorrect",0,"constrained"
366,"condition1","2","juede_unclear",119,"觉得","juede",3500,26,"juede",NA,"correct",1,"unconstrained"
366,"condition1","2","juede_unclear",113,"觉得","juede",1449,27,"juede",NA,"correct",1,"unconstrained"
366,"condition1","2","yiwei_unclear",109,"以为","yiwei",2749,28,"yiwei",NA,"correct",1,"unconstrained"
366,"condition1","2","yiwei_unclear",107,"觉得","juede",2567,29,"yiwei",NA,"incorrect",0,"unconstrained"
366,"condition1","2","juede_contrastive",19,"觉得","juede",2583,30,"juede",NA,"correct",1,"constrained"
366,"condition1","3","juede_contrastive",12,"觉得","juede",3134,31,"juede",NA,"correct",1,"constrained"
366,"condition1","3","yiwei_unclear",105,"以为","yiwei",2983,32,"yiwei",NA,"correct",1,"unconstrained"
366,"condition1","3","juede_unclear",114,"以为","yiwei",2116,33,"juede",NA,"incorrect",0,"unconstrained"
366,"condition1","3","yiwei_unclear",108,"以为","yiwei",1917,35,"yiwei",NA,"correct",1,"unconstrained"
366,"condition1","3","juede_unclear",116,"以为","yiwei",5532,37,"juede",NA,"incorrect",0,"unconstrained"
366,"condition1","3","juede_contrastive",13,"以为","yiwei",2817,38,"juede",NA,"incorrect",0,"constrained"
366,"condition1","3","yiwei_contrastive",9,"以为","yiwei",3301,39,"yiwei",NA,"correct",1,"constrained"
366,"condition1","3","yiwei_contrastive",8,"觉得","juede",2616,40,"yiwei",NA,"incorrect",0,"constrained"
366,"condition1","4","juede_unclear",112,"觉得","juede",3216,42,"juede",NA,"correct",1,"unconstrained"
366,"condition1","4","yiwei_contrastive",10,"以为","yiwei",2700,43,"yiwei",NA,"correct",1,"constrained"
366,"condition1","4","juede_contrastive",15,"以为","yiwei",5567,44,"juede",NA,"incorrect",0,"constrained"
366,"condition1","4","yiwei_contrastive",7,"以为","yiwei",2317,45,"yiwei",NA,"correct",1,"constrained"
366,"condition1","4","juede_contrastive",14,"觉得","juede",3266,46,"juede",NA,"correct",1,"constrained"
366,"condition1","4","yiwei_unclear",106,"觉得","juede",3800,47,"yiwei",NA,"incorrect",0,"unconstrained"
366,"condition1","4","juede_unclear",115,"觉得","juede",2533,49,"juede",NA,"correct",1,"unconstrained"
366,"condition1","4","yiwei_unclear",110,"觉得","juede",132966,50,"yiwei",NA,"incorrect",0,"unconstrained"
383,"condition1","0","juede_contrastive",20,"觉得","juede",28627,1,"juede",NA,"correct",1,"constrained"
383,"condition1","0","yiwei_unclear",101,"以为","yiwei",14888,2,"yiwei",NA,"correct",1,"unconstrained"
383,"condition1","0","yiwei_contrastive",1,"以为","yiwei",9859,3,"yiwei",NA,"correct",1,"constrained"
383,"condition1","0","juede_contrastive",15,"以为","yiwei",46568,4,"juede",NA,"incorrect",0,"constrained"
383,"condition1","0","yiwei_unclear",108,"觉得","juede",10116,7,"yiwei",NA,"incorrect",0,"unconstrained"
383,"condition1","0","juede_unclear",111,"觉得","juede",8652,8,"juede",NA,"correct",1,"unconstrained"
383,"condition1","0","yiwei_contrastive",6,"以为","yiwei",3708,9,"yiwei",NA,"correct",1,"constrained"
383,"condition1","0","juede_unclear",118,"觉得","juede",13380,10,"juede",NA,"correct",1,"unconstrained"
383,"condition1","1","juede_unclear",119,"觉得","juede",7975,11,"juede",NA,"correct",1,"unconstrained"
383,"condition1","1","yiwei_unclear",110,"以为","yiwei",14224,12,"yiwei",NA,"correct",1,"unconstrained"
383,"condition1","1","juede_contrastive",12,"觉得","juede",3273,13,"juede",NA,"correct",1,"constrained"
383,"condition1","1","yiwei_unclear",106,"以为","yiwei",16440,14,"yiwei",NA,"correct",1,"unconstrained"
383,"condition1","1","yiwei_contrastive",10,"以为","yiwei",6784,15,"yiwei",NA,"correct",1,"constrained"
383,"condition1","1","juede_unclear",117,"以为","yiwei",8723,18,"juede",NA,"incorrect",0,"unconstrained"
383,"condition1","1","juede_contrastive",16,"觉得","juede",10924,19,"juede",NA,"correct",1,"constrained"
383,"condition1","1","yiwei_contrastive",5,"以为","yiwei",3471,20,"yiwei",NA,"correct",1,"constrained"
383,"condition1","2","juede_contrastive",18,"觉得","juede",11060,21,"juede",NA,"correct",1,"constrained"
383,"condition1","2","yiwei_contrastive",7,"以为","yiwei",13108,22,"yiwei",NA,"correct",1,"constrained"
383,"condition1","2","yiwei_unclear",103,"以为","yiwei",9616,23,"yiwei",NA,"correct",1,"unconstrained"
383,"condition1","2","juede_unclear",112,"觉得","juede",7316,24,"juede",NA,"correct",1,"unconstrained"
383,"condition1","2","juede_contrastive",14,"以为","yiwei",19356,25,"juede",NA,"incorrect",0,"constrained"
383,"condition1","2","juede_unclear",116,"觉得","juede",13404,28,"juede",NA,"correct",1,"unconstrained"
383,"condition1","2","yiwei_contrastive",8,"觉得","juede",8068,29,"yiwei",NA,"incorrect",0,"constrained"
383,"condition1","2","yiwei_unclear",104,"以为","yiwei",12548,30,"yiwei",NA,"correct",1,"unconstrained"
383,"condition1","3","yiwei_unclear",107,"以为","yiwei",11352,31,"yiwei",NA,"correct",1,"unconstrained"
383,"condition1","3","yiwei_contrastive",9,"觉得","juede",4716,32,"yiwei",NA,"incorrect",0,"constrained"
383,"condition1","3","juede_contrastive",11,"觉得","juede",4300,33,"juede",NA,"correct",1,"constrained"
383,"condition1","3","yiwei_unclear",102,"以为","yiwei",16924,34,"yiwei",NA,"correct",1,"unconstrained"
383,"condition1","3","juede_contrastive",13,"以为","yiwei",17068,35,"juede",NA,"incorrect",0,"constrained"
383,"condition1","3","juede_unclear",114,"觉得","juede",25536,36,"juede",NA,"correct",1,"unconstrained"
383,"condition1","3","yiwei_contrastive",2,"以为","yiwei",5376,39,"yiwei",NA,"correct",1,"constrained"
383,"condition1","3","juede_unclear",120,"觉得","juede",10875,40,"juede",NA,"correct",1,"unconstrained"
383,"condition1","4","juede_contrastive",17,"以为","yiwei",6004,41,"juede",NA,"incorrect",0,"constrained"
383,"condition1","4","yiwei_unclear",109,"以为","yiwei",9177,42,"yiwei",NA,"correct",1,"unconstrained"
383,"condition1","4","yiwei_contrastive",4,"以为","yiwei",25108,44,"yiwei",NA,"correct",1,"constrained"
383,"condition1","4","juede_unclear",113,"觉得","juede",4056,45,"juede",NA,"correct",1,"unconstrained"
383,"condition1","4","juede_unclear",115,"觉得","juede",13524,46,"juede",NA,"correct",1,"unconstrained"
383,"condition1","4","yiwei_contrastive",3,"觉得","juede",25060,48,"yiwei",NA,"incorrect",0,"constrained"
383,"condition1","4","yiwei_unclear",105,"以为","yiwei",8644,49,"yiwei",NA,"correct",1,"unconstrained"
383,"condition1","4","juede_contrastive",19,"觉得","juede",7928,50,"juede",NA,"correct",1,"constrained"
381,"condition1","0","juede_contrastive",18,"觉得","juede",7628,2,"juede",NA,"correct",1,"constrained"
